account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,avg_mrr,total_estimated_revenue,max_tenure_days,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,had_upgrade,had_downgrade,subscription_churn_flag,ticket_count,avg_resolution_time_hours,avg_first_response_minutes,avg_satisfaction_score,escalation_rate,high_priority_ticket_count,total_usage_events,total_usage_count,total_usage_duration_secs,active_days,feature_diversity,total_errors,beta_feature_usage_rate,last_usage_date,days_since_last_activity,churn_event_flag,churn_event_count,latest_churn_date,churn_reason,total_refund_amount,had_reactivation,final_churn_flag,tickets_per_month,revenue_per_day,error_rate,engagement_score,engagement_segment
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,7,1689.2857142857142,73778.23333333334,230,Basic,monthly,False,True,False,True,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,4.0,45,401,122954,45,29,26,0.1111111111111111,2024-12-29,2,1.0,1.0,2024-11-09,budget,101.23,False,1,0.9130434782608695,320.7749275362319,0.06483790523690773,0.4226666666666667,Medium Engagement
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,6,1718.6666666666667,35603.1,136,Pro,annual,False,True,False,False,1.0,25.0,115.0,3.0,0.0,1.0,32,347,104442,29,20,21,0.15625,2024-12-06,25,0.0,0.0,,not_churned,0.0,,0,0.22058823529411764,261.78749999999997,0.06051873198847262,0.151,Low Engagement
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,9,571.3333333333334,31196.4,482,Enterprise,monthly,True,True,False,False,3.0,34.666666666666664,79.33333333333333,5.0,0.0,2.0,45,444,142589,43,26,19,0.1111111111111111,2024-12-17,14,0.0,0.0,,not_churned,0.0,,0,0.18672199170124482,64.7228215767635,0.04279279279279279,0.36000000000000004,Medium Engagement
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,8,402.75,15416.500000000002,577,Basic,monthly,True,False,False,True,3.0,28.666666666666668,92.0,3.0,0.0,1.0,38,380,93251,37,28,16,0.05263157894736842,2024-12-08,23,1.0,3.0,2024-09-01,competitor,242.55,True,1,0.1559792027729636,26.71837088388215,0.042105263157894736,0.33,Low Engagement
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,5,2200.6,1109.3,5,Basic,annual,True,False,False,False,5.0,34.2,113.6,3.6,0.0,1.0,25,268,65581,23,20,16,0.16,2024-11-25,36,1.0,2.0,2024-12-27,budget,0.0,False,1,30.0,221.85999999999999,0.05970149253731343,0.09466666666666668,Low Engagement
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,12,1512.25,22387.2,104,Basic,annual,True,True,False,True,1.0,68.0,117.0,5.0,0.0,0.0,65,663,188047,60,31,38,0.06153846153846154,2024-12-18,13,1.0,2.0,2024-10-03,unknown,0.0,False,1,0.28846153846153844,215.26153846153846,0.05731523378582202,0.7596666666666666,High Engagement
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,11,1191.5454545454545,58770.833333333336,298,Pro,monthly,True,True,True,True,2.0,53.0,109.5,5.0,0.0,1.0,42,420,122432,42,25,14,0.11904761904761904,2024-12-09,22,1.0,2.0,2024-11-20,budget,0.0,False,1,0.20134228187919462,197.2175615212528,0.03333333333333333,0.3223333333333333,Low Engagement
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,5,2605.6,14826.233333333334,49,Pro,annual,True,False,False,True,3.0,34.333333333333336,60.0,4.0,0.0,2.0,19,189,65006,19,15,6,0.05263157894736842,2024-12-18,13,1.0,2.0,2024-11-21,support,178.84,False,1,1.836734693877551,302.5761904761905,0.031746031746031744,0.03366666666666667,Low Engagement
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,10,1635.1,15601.433333333332,35,Basic,annual,True,True,False,False,4.0,34.5,81.75,4.0,0.0,1.0,45,465,128809,44,29,32,0.06666666666666667,2024-12-21,10,0.0,0.0,,not_churned,0.0,,1,3.4285714285714284,445.7552380952381,0.06881720430107527,0.4613333333333334,Medium Engagement
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,12,2443.3333333333335,252369.5,385,Basic,annual,True,True,False,False,2.0,44.5,139.0,5.0,0.0,0.0,54,551,170966,54,32,26,0.09259259259259259,2024-12-10,21,1.0,2.0,2024-08-26,pricing,0.0,False,1,0.15584415584415584,655.5051948051948,0.047186932849364795,0.6683333333333333,High Engagement
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,13,1394.7692307692307,134469.46666666665,353,Pro,monthly,True,True,False,True,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,0.14285714285714285,5.0,69,660,190076,67,33,30,0.15942028985507245,2024-12-26,5,0.0,0.0,,not_churned,0.0,,1,0.5949008498583569,380.9333333333333,0.045454545454545456,0.8489999999999999,High Engagement
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,9,1686.7777777777778,51481.0,145,Basic,monthly,True,True,False,True,5.0,27.0,59.2,4.0,0.0,5.0,37,363,111108,37,26,26,0.08108108108108109,2024-12-30,1,1.0,1.0,2024-08-12,support,0.0,False,1,1.0344827586206897,355.04137931034484,0.07162534435261708,0.27133333333333337,Low Engagement
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,4,3770.25,14966.0,42,Pro,annual,True,True,False,False,4.0,45.75,55.0,4.0,0.0,1.0,20,211,62349,20,17,16,0.15,2024-11-29,32,1.0,2.0,2024-12-09,budget,0.0,False,1,2.857142857142857,356.3333333333333,0.07582938388625593,0.05433333333333334,Low Engagement
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,12,2714.5,282380.4666666667,359,Basic,annual,True,True,True,False,3.0,41.0,91.0,3.5,0.0,1.0,62,612,176628,59,33,36,0.16129032258064516,2024-12-29,2,1.0,1.0,2024-03-21,competitor,0.0,False,1,0.25069637883008355,786.5751160631384,0.058823529411764705,0.7766666666666667,High Engagement
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,12,3583.25,332828.8,363,Pro,annual,True,True,False,True,6.0,41.666666666666664,88.83333333333333,4.0,0.0,3.0,68,631,181302,67,32,34,0.07352941176470588,2024-12-29,2,1.0,1.0,2024-10-24,budget,68.99,False,1,0.49586776859504134,916.8837465564739,0.05388272583201268,0.8083333333333332,High Engagement
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,7,3815.0,151514.53333333333,407,Enterprise,monthly,False,True,True,True,4.0,43.75,100.25,4.0,0.0,1.0,38,352,97381,37,25,11,0.02631578947368421,2024-12-19,12,1.0,1.0,2023-06-16,unknown,0.0,False,1,0.29484029484029484,372.27158067158064,0.03125,0.24966666666666668,Low Engagement
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,4,2736.25,40131.66666666667,125,Enterprise,monthly,True,False,False,False,2.0,57.5,128.5,,0.0,1.0,18,185,75595,18,16,15,0.2222222222222222,2024-10-21,71,0.0,0.0,,not_churned,0.0,,0,0.48,321.0533333333334,0.08108108108108109,0.034,Low Engagement
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,10,3068.8,323373.76666666666,576,Pro,monthly,True,True,False,True,2.0,43.5,136.5,3.0,0.0,1.0,50,488,143502,49,27,33,0.14,2024-12-15,16,1.0,3.0,2024-12-29,features,0.0,True,1,0.10416666666666667,561.4127893518519,0.06762295081967214,0.46366666666666667,Medium Engagement
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,9,1835.5555555555557,8142.4,20,Pro,annual,True,False,True,False,2.0,36.5,78.0,3.0,0.0,1.0,46,481,126424,44,24,17,0.06521739130434782,2024-11-26,35,0.0,0.0,,not_churned,0.0,,0,3.0,407.12,0.035343035343035345,0.36600000000000005,Medium Engagement
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,10,1521.7,75745.43333333333,250,Basic,monthly,True,True,False,True,7.0,27.714285714285715,86.14285714285714,4.2,0.14285714285714285,5.0,46,474,171153,43,27,20,0.043478260869565216,2024-11-01,60,1.0,2.0,2024-10-03,unknown,0.0,False,1,0.84,302.98173333333335,0.04219409282700422,0.4023333333333334,Medium Engagement
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,11,7996.090909090909,133237.6,95,Pro,monthly,True,True,True,True,4.0,18.75,97.0,4.0,0.25,2.0,60,587,168767,58,35,45,0.11666666666666667,2024-12-23,8,1.0,1.0,2024-11-25,pricing,0.0,False,1,1.2631578947368423,1402.5010526315791,0.07666098807495741,0.7816666666666666,High Engagement
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,12,2379.8333333333335,93392.5,172,Pro,annual,True,True,False,False,3.0,17.0,99.0,5.0,0.0,0.0,55,571,166390,54,31,26,0.10909090909090909,2024-12-12,19,0.0,0.0,,not_churned,0.0,,1,0.5232558139534884,542.9796511627907,0.04553415061295972,0.6533333333333333,Medium Engagement
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,6,802.0,22258.466666666667,232,Basic,annual,True,True,False,True,4.0,32.25,83.25,5.0,0.25,1.0,30,284,89582,30,23,13,0.1,2024-12-08,23,1.0,3.0,2024-09-02,competitor,104.25,False,1,0.5172413793103449,95.94166666666666,0.045774647887323945,0.14933333333333335,Low Engagement
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,7,1064.5714285714287,56842.96666666667,270,Basic,annual,True,True,False,False,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,5.0,30,315,93609,29,18,11,0.03333333333333333,2024-12-12,19,1.0,2.0,2024-06-30,unknown,0.0,False,1,1.2222222222222223,210.52950617283952,0.03492063492063492,0.12300000000000001,Low Engagement
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,11,6363.636363636364,126597.33333333333,103,Enterprise,annual,True,True,False,False,4.0,54.75,106.25,3.75,0.25,1.0,54,566,149461,54,28,31,0.09259259259259259,2024-12-27,4,1.0,1.0,2024-12-05,unknown,0.0,False,1,1.1650485436893205,1229.1003236245954,0.054770318021201414,0.5773333333333334,Medium Engagement
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,8,3803.25,111041.93333333333,222,Basic,monthly,True,True,True,False,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,1.0,49,482,152806,47,30,25,0.10204081632653061,2024-12-26,5,1.0,3.0,2024-12-21,budget,125.6,True,1,0.4054054054054054,500.18888888888887,0.05186721991701245,0.5186666666666667,Medium Engagement
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,7,1770.0,32828.833333333336,188,Basic,annual,True,True,False,False,6.0,41.166666666666664,65.83333333333333,4.2,0.16666666666666666,4.0,32,321,89391,30,24,9,0.03125,2024-12-23,8,0.0,0.0,,not_churned,0.0,,0,0.9574468085106383,174.62145390070924,0.028037383177570093,0.18000000000000002,Low Engagement
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,10,537.5,33151.63333333333,266,Pro,annual,True,False,False,True,1.0,16.0,1.0,,0.0,1.0,48,519,161097,47,26,31,0.16666666666666666,2024-12-17,14,1.0,1.0,2024-09-03,competitor,277.54,False,1,0.11278195488721804,124.63020050125313,0.05973025048169557,0.45,Medium Engagement
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,8,2259.0,106695.33333333334,341,Pro,monthly,True,True,False,True,4.0,29.5,39.25,4.0,0.0,2.0,40,379,119522,39,25,18,0.1,2024-11-25,36,1.0,2.0,2024-11-07,support,105.26,True,1,0.3519061583577712,312.88954056695997,0.047493403693931395,0.27799999999999997,Low Engagement
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,11,2052.909090909091,312614.0333333333,587,Pro,monthly,False,False,False,False,0.0,0.0,0.0,,0.0,0.0,71,679,196287,67,32,30,0.08450704225352113,2024-12-16,15,0.0,0.0,,not_churned,0.0,,0,0.0,532.5622373651335,0.044182621502209134,0.8293333333333334,High Engagement
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,11,3784.5454545454545,369645.06666666665,638,Pro,annual,False,True,True,True,4.0,30.25,119.0,4.0,0.0,2.0,61,638,187024,60,32,27,0.04918032786885246,2024-12-20,11,1.0,1.0,2023-12-30,support,0.0,False,1,0.18808777429467086,579.3809822361546,0.04231974921630094,0.7766666666666667,High Engagement
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,5,3586.2,15308.0,65,Pro,annual,True,False,False,False,6.0,24.666666666666668,94.33333333333333,4.0,0.0,4.0,39,398,110855,37,23,18,0.1282051282051282,2024-12-17,14,1.0,3.0,2024-12-05,features,0.0,False,1,2.7692307692307696,235.5076923076923,0.04522613065326633,0.248,Low Engagement
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,11,1120.5454545454545,71150.16666666667,387,Enterprise,monthly,True,True,False,True,2.0,28.0,100.0,3.0,0.5,1.0,55,567,174302,54,32,32,0.14545454545454545,2024-12-22,9,1.0,2.0,2024-09-04,pricing,34.35,False,1,0.15503875968992248,183.8505598621878,0.0564373897707231,0.6803333333333333,High Engagement
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,10,4363.3,185380.23333333334,227,Enterprise,annual,False,False,False,True,5.0,24.4,55.0,3.2,0.0,2.0,50,462,130873,48,28,43,0.08,2024-12-06,25,1.0,1.0,2024-05-17,support,0.0,False,1,0.6607929515418502,816.6530102790015,0.09307359307359307,0.46366666666666667,Medium Engagement
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,6,1506.0,16018.266666666666,360,Enterprise,monthly,True,False,False,False,4.0,44.75,116.5,3.5,0.25,2.0,31,306,104197,30,18,18,0.12903225806451613,2024-12-11,20,0.0,0.0,,not_churned,0.0,,0,0.3333333333333333,44.495185185185186,0.058823529411764705,0.12166666666666666,Low Engagement
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,12,2409.4166666666665,51978.8,96,Basic,monthly,True,True,False,True,3.0,36.333333333333336,88.33333333333333,4.5,0.0,1.0,55,517,150997,53,33,26,0.09090909090909091,2024-12-11,20,1.0,1.0,2024-10-07,features,21.61,False,1,0.9375,541.4458333333333,0.05029013539651837,0.6646666666666666,High Engagement
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,5,2238.8,21151.766666666666,383,Enterprise,monthly,True,False,False,False,5.0,41.2,91.8,4.0,0.0,2.0,28,265,80423,27,20,25,0.14285714285714285,2024-12-13,18,1.0,1.0,2024-08-29,features,0.0,False,1,0.39164490861618795,55.226544821583985,0.09433962264150944,0.103,Low Engagement
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,4,848.25,6162.5,85,Basic,annual,False,False,False,False,5.0,42.6,77.2,3.0,0.0,1.0,23,226,64973,21,15,17,0.13043478260869565,2024-10-05,87,1.0,1.0,2024-10-23,budget,0.0,False,1,1.7647058823529411,72.5,0.0752212389380531,0.04866666666666667,Low Engagement
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,14,1023.3571428571429,57464.73333333334,170,Basic,monthly,True,True,True,True,5.0,39.8,91.6,4.25,0.2,3.0,68,679,194022,64,32,46,0.07352941176470588,2024-12-29,2,1.0,1.0,2024-08-06,budget,74.94,False,1,0.8823529411764706,338.02784313725493,0.06774668630338733,0.8166666666666665,High Engagement
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,11,2180.909090909091,287529.6,551,Pro,monthly,False,True,True,True,3.0,22.333333333333332,102.33333333333333,4.0,0.0,2.0,60,618,190070,60,31,42,0.03333333333333333,2024-12-30,1,0.0,0.0,,not_churned,0.0,,1,0.16333938294010888,521.8323049001815,0.06796116504854369,0.7336666666666667,High Engagement
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,10,1175.6,98214.73333333334,376,Basic,annual,False,False,True,True,5.0,50.4,116.2,4.2,0.0,4.0,40,400,117267,37,29,27,0.1,2024-11-21,40,1.0,1.0,2024-09-28,features,0.0,False,1,0.39893617021276595,261.20939716312057,0.0675,0.36766666666666664,Medium Engagement
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,18,7230.666666666667,679565.7000000001,335,Pro,annual,True,True,False,True,4.0,29.5,38.0,4.0,0.0,2.0,80,807,271652,73,32,71,0.1,2024-12-24,7,0.0,0.0,,not_churned,0.0,,1,0.35820895522388063,2028.5543283582092,0.08798017348203221,0.887,High Engagement
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,7,2848.5714285714284,113359.53333333333,191,Enterprise,monthly,True,True,True,False,5.0,34.8,112.6,4.5,0.2,3.0,42,407,124321,42,25,24,0.0,2024-12-20,11,1.0,3.0,2024-12-21,budget,0.0,True,1,0.7853403141361257,593.505410122164,0.05896805896805897,0.3126666666666667,Low Engagement
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,10,1555.7,33237.63333333334,80,Pro,monthly,True,True,False,True,6.0,49.833333333333336,118.33333333333333,4.0,0.0,0.0,50,484,130826,49,30,22,0.14,2024-12-31,0,0.0,0.0,,not_churned,0.0,,1,2.25,415.4704166666667,0.045454545454545456,0.5366666666666666,Medium Engagement
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,10,3616.2,342382.60000000003,663,Pro,monthly,True,True,False,True,9.0,44.55555555555556,82.55555555555556,4.0,0.0,4.0,49,493,160744,48,27,28,0.10204081632653061,2024-12-17,14,1.0,1.0,2023-05-05,budget,0.0,False,1,0.4072398190045249,516.4141779788839,0.056795131845841784,0.45999999999999996,Medium Engagement
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,9,4083.8888888888887,27170.633333333335,51,Pro,monthly,False,True,False,True,4.0,59.5,41.0,,0.25,2.0,46,473,151483,44,30,23,0.043478260869565216,2024-12-18,13,1.0,1.0,2024-11-13,unknown,0.0,False,1,2.3529411764705883,532.7575163398693,0.048625792811839326,0.48699999999999993,Medium Engagement
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,11,569.8181818181819,55621.833333333336,653,Basic,monthly,True,True,False,True,6.0,36.833333333333336,86.16666666666667,3.25,0.0,4.0,55,576,166772,53,29,37,0.09090909090909091,2024-12-28,3,1.0,1.0,2024-10-15,features,0.0,False,1,0.27565084226646247,85.17891781521185,0.0642361111111111,0.6016666666666667,Medium Engagement
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,19,1450.3684210526317,93466.13333333333,235,Pro,monthly,True,True,False,True,4.0,21.0,34.0,3.5,0.0,2.0,80,793,245619,76,38,53,0.1125,2024-12-26,5,0.0,0.0,,not_churned,0.0,,1,0.5106382978723405,397.7282269503546,0.06683480453972257,0.963,High Engagement
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,10,1432.2,40186.23333333334,251,Pro,monthly,True,True,False,True,0.0,0.0,0.0,,0.0,0.0,52,529,139609,51,29,28,0.07692307692307693,2024-12-21,10,1.0,1.0,2024-08-08,features,0.0,False,1,0.0,160.10451527224438,0.052930056710775046,0.56,Medium Engagement
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,9,3141.4444444444443,142116.26666666666,566,Pro,annual,True,False,False,False,4.0,47.0,95.25,5.0,0.0,1.0,52,512,155107,51,32,31,0.11538461538461539,2024-12-31,0,1.0,2.0,2024-04-14,pricing,175.02,False,1,0.21201413427561838,251.08881036513546,0.060546875,0.6230000000000001,Medium Engagement
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,5,2553.0,43787.4,154,Basic,annual,True,True,True,False,7.0,30.714285714285715,105.57142857142857,3.5,0.0,3.0,19,205,57582,19,16,11,0.05263157894736842,2024-12-31,0,1.0,2.0,2024-12-19,features,0.0,False,1,1.3636363636363635,284.33376623376626,0.05365853658536585,0.041666666666666664,Low Engagement
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,11,8610.0,554305.5,308,Enterprise,annual,False,True,False,True,2.0,38.5,75.0,3.5,0.0,2.0,68,685,212120,67,32,30,0.058823529411764705,2024-12-29,2,0.0,0.0,,not_churned,0.0,,1,0.1948051948051948,1799.6931818181818,0.043795620437956206,0.8343333333333334,High Engagement
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,16,1803.875,319099.8,577,Basic,annual,True,True,True,True,3.0,40.333333333333336,67.66666666666667,4.0,0.0,1.0,91,902,267400,84,37,43,0.15384615384615385,2024-12-17,14,0.0,0.0,,not_churned,0.0,,1,0.1559792027729636,553.032582322357,0.04767184035476718,0.985,High Engagement
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,16,1641.0,127740.4,274,Pro,monthly,True,False,True,True,4.0,30.75,85.75,3.0,0.0,2.0,82,796,263767,77,36,34,0.0975609756097561,2024-12-21,10,1.0,1.0,2024-08-11,features,0.0,False,1,0.43795620437956206,466.2058394160584,0.04271356783919598,0.9543333333333334,High Engagement
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,11,2595.3636363636365,7780.433333333333,18,Basic,annual,True,False,True,True,5.0,23.8,90.2,3.0,0.0,3.0,52,509,168199,50,28,24,0.057692307692307696,2024-12-17,14,1.0,1.0,2024-12-14,support,106.67,False,1,8.333333333333334,432.2462962962963,0.047151277013752456,0.5103333333333334,Medium Engagement
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,9,927.1111111111111,39581.066666666666,569,Pro,annual,True,True,False,True,2.0,51.0,83.5,3.5,0.0,0.0,41,419,123307,40,24,31,0.07317073170731707,2024-12-21,10,1.0,2.0,2024-04-09,features,0.0,False,1,0.1054481546572935,69.56250732278852,0.07398568019093078,0.29533333333333334,Low Engagement
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,8,2157.875,51503.53333333333,162,Pro,annual,True,True,False,True,7.0,33.285714285714285,74.71428571428571,4.0,0.0,3.0,24,276,99328,24,18,15,0.20833333333333334,2024-12-23,8,1.0,2.0,2024-09-12,unknown,0.0,True,1,1.2962962962962963,317.9230452674897,0.05434782608695652,0.08700000000000001,Low Engagement
